Ctype,ILI POSITIVE,SEASON,STATE_NAME,WEEK,lm,p_sim,p_z_sim,sig_clust,sig_clust_gen,z_sim
2,0,2015-16,Iowa,46,-0.067601796,0.3017,0.370871812,0,0,-0.329545216
4,0.075736412,2015-16,Kansas,46,-1.281046359,0.189,0.235419072,0,4,-0.721116007
4,0.019577063,2015-16,Louisiana,46,-0.018893576,0.2838,0.490797444,0,0,-0.023069433
3,0,2015-16,Minnesota,46,0.196964297,0.1358,0.186738035,0,0,0.889981033
2,0.002494296,2015-16,Missouri,46,-0.369542854,0.0517,0.016385724,0,0,-2.13487223
3,0,2015-16,Montana,46,0.176312258,0.4017,0.289999661,0,3,0.553385711
2,0,2015-16,Nebraska,46,-0.342480602,0.1137,0.094182976,0,0,-1.315428442
3,0,2015-16,New Mexico,46,0.214330323,0.4623,0.317188805,0,2,0.475574409
3,0,2015-16,North Dakota,46,0.214330323,0.2884,0.249569419,0,3,0.67584535
2,0,2015-16,Oklahoma,46,-1.095434289,0.0031,1.56E-05,2,2,-4.164768652
3,0,2015-16,South Dakota,46,0.214330323,0.1561,0.204831261,0,3,0.824487666
4,0.114668842,2015-16,Texas,46,-2.186664039,0.0001,0.307484027,4,0,-0.50299462
3,0,2015-16,Utah,46,0.214330323,0.2882,0.251249696,0,3,0.670562322
3,0,2015-16,Wyoming,46,0.214330323,0.2896,0.248628857,0,3,0.678810855
1,0.047346216,2015-16,Alabama,46,0.886838404,0.1419,0.149791038,0,0,1.037330027
3,0.00638008,2015-16,Connecticut,46,0.073737509,0.0209,0.113973426,3,0,1.205664567
3,0,2015-16,Delaware,46,0.170929038,0.0726,0.133087654,0,0,1.111913584
3,0,2015-16,District of Columbia,46,0.164691123,0.1537,0.256836014,0,0,0.653130689
2,0,2015-16,Florida,46,-0.604114775,0.0807,0.099503568,0,0,-1.284385408
1,0.039088035,2015-16,Georgia,46,0.845540985,0.0849,0.057089823,0,0,1.579682277
4,0.057228396,2015-16,Illinois,46,-0.849190877,0.2107,0.224865031,0,4,-0.755865129
2,0,2015-16,Indiana,46,-0.214514691,0.1517,0.155901734,0,0,-1.011445052
2,0.004025483,2015-16,Kentucky,46,-0.048289223,0.2738,0.352205886,0,0,-0.379371821
3,0,2015-16,Maine,46,0.214330323,0.078,0.170546311,0,0,0.952008597
3,0,2015-16,Maryland,46,0.165977008,0.152,0.250642174,0,0,0.672470291
3,0,2015-16,Massachusetts,46,0.172017115,0.0948,0.164653139,0,0,0.975512149
3,0.006720909,2015-16,Michigan,46,0.053838338,0.3767,0.366956569,0,0,0.339924829
1,0.01520904,2015-16,Mississippi,46,0.123659269,0.1381,0.136884831,0,0,1.094422632
3,0,2015-16,New Hampshire,46,0.193633456,0.0549,0.14756404,0,0,1.046938206
3,0,2015-16,New Jersey,46,0.169582511,0.0499,0.092723541,3,0,1.324168527
3,0.002725454,2015-16,New York,46,0.12392314,0.068,0.105510072,0,0,1.250765229
1,0.026834907,2015-16,North Carolina,46,0.059879843,0.3212,0.405483157,0,0,0.239179609
3,0.004713187,2015-16,Ohio,46,0.069946191,0.2598,0.219109895,0,0,0.775202874
4,0.012320524,2015-16,Pennsylvania,46,-0.035718876,0.0473,0.087263633,4,0,-1.357799653
3,0,2015-16,Rhode Island,46,0.167057146,0.1223,0.186630446,0,0,0.890381836
1,0.025194624,2015-16,South Carolina,46,0.467716704,0.118,0.107938356,0,0,1.237566853
1,0.010990606,2015-16,Tennessee,46,0.014074622,0.1623,0.178633342,0,0,0.920585867
3,0,2015-16,Vermont,46,0.1924418,0.0591,0.153818782,0,0,1.020191679
3,0,2015-16,Virginia,46,0.035332637,0.4708,0.391406369,0,0,0.275655421
3,0.008974768,2015-16,West Virginia,46,0.013952509,0.258,0.223024998,0,0,0.762016767
3,0.002748883,2015-16,Wisconsin,46,0.119890682,0.3518,0.262174397,0,0,0.636656222
4,0.013912228,2015-16,California,47,-0.214823766,0.0001,0.267155754,4,0,-0.621437951
3,0,2015-16,Idaho,47,0.399909702,0.1914,0.181914616,0,0,0.908092729
2,0,2015-16,Nevada,47,-0.019630065,0.3324,0.481248873,0,0,-0.047019425
3,0,2015-16,Oregon,47,0.379288516,0.2083,0.191321517,0,0,0.873036776
3,0.000889386,2015-16,Washington,47,0.360610796,0.4529,0.258855317,0,0,0.646878419
4,0.019465661,2015-16,Arizona,47,-0.460210855,0.0001,0.269721915,4,0,-0.613654245
1,0.03026075,2015-16,Arkansas,47,0.501430291,0.2141,0.221208112,0,0,0.768119448
3,0.003163445,2015-16,Colorado,47,0.198193196,0.3065,0.241543115,0,3,0.701347414
2,0,2015-16,Iowa,47,-0.188492072,0.2401,0.25140793,0,0,-0.670065777
4,0.01660806,2015-16,Kansas,47,-0.333943303,0.0001,0.13776486,4,4,-1.090416493
1,0.015583168,2015-16,Louisiana,47,0.777389513,0.0373,0.008175606,1,1,2.400980409
3,0.007403274,2015-16,Minnesota,47,0.038539155,0.3208,0.246640295,0,0,0.685100364
2,0,2015-16,Missouri,47,-0.650268355,0.0373,0.01807594,2,0,-2.095215051
3,0,2015-16,Montana,47,0.399909702,0.1833,0.178201169,0,3,0.92224204
3,0,2015-16,Nebraska,47,0.142238203,0.45,0.336770532,0,0,0.421293106
2,0,2015-16,New Mexico,47,-0.460210855,0.1429,0.229227517,0,2,-0.741393252
3,0,2015-16,North Dakota,47,0.257917004,0.3783,0.276277779,0,3,0.593935045
2,0,2015-16,Oklahoma,47,-1.073953971,0.0085,0.001440622,2,2,-2.980131709
3,0,2015-16,South Dakota,47,0.313503755,0.2146,0.187891805,0,3,0.885691833
4,0.061136784,2015-16,Texas,47,-2.301514344,0.0001,0.252029072,4,0,-0.668118202
3,0.004317894,2015-16,Utah,47,0.176494494,0.2769,0.222584959,0,3,0.763492191
3,0,2015-16,Wyoming,47,0.329677805,0.2572,0.221785278,0,3,0.766177733
1,0.038885853,2015-16,Alabama,47,2.727052579,0.0212,0.005974948,1,0,2.513620449
3,0,2015-16,Connecticut,47,0.259338823,0.0846,0.114387456,0,0,1.20352063
3,0.004076155,2015-16,Delaware,47,0.186761603,0.0132,0.056355487,3,0,1.586124926
3,0,2015-16,District of Columbia,47,0.296427152,0.0984,0.194698588,0,0,0.860711105
3,0,2015-16,Florida,47,0.028261954,0.2982,0.474946314,0,0,0.062841615
2,0.008410878,2015-16,Georgia,47,-0.048655664,0.0212,0.007147707,2,0,-2.449753256
4,0.0409624,2015-16,Illinois,47,-1.3470278,0.0541,0.116572466,0,4,-1.192296689
2,0,2015-16,Indiana,47,-0.410840372,0.1005,0.075491593,0,0,-1.436067322
2,0.002106828,2015-16,Kentucky,47,-0.347666796,0.0782,0.056226365,0,0,-1.587264601
3,0,2015-16,Maine,47,0.194540156,0.3186,0.254075917,0,0,0.661718206
3,0,2015-16,Maryland,47,0.29764155,0.0905,0.186540481,0,0,0.890717094
3,0.006084435,2015-16,Massachusetts,47,0.102868968,0.0446,0.103153245,3,0,1.263786998
2,0.004076222,2015-16,Michigan,47,-0.122958849,0.2319,0.370090809,0,0,-0.331612845
1,0.035464275,2015-16,Mississippi,47,2.771345848,0.005,0.000612216,1,0,3.233126637
3,0,2015-16,New Hampshire,47,0.16130003,0.2838,0.251390759,0,0,0.670119651
3,0,2015-16,New Jersey,47,0.281015529,0.0336,0.05361251,3,0,1.610792207
3,0.006459222,2015-16,New York,47,0.076381465,0.0588,0.074089756,0,0,1.445991765
4,0.03563982,2015-16,North Carolina,47,-0.578128251,0.2908,0.24570884,0,0,-0.688055742
3,0.00107624,2015-16,Ohio,47,0.266732261,0.0625,0.086475228,0,0,1.362784443
3,0.004343174,2015-16,Pennsylvania,47,0.160560012,0.0168,0.036675762,3,0,1.790637262
3,0,2015-16,Rhode Island,47,0.241060926,0.1429,0.169967753,0,0,0.954292691
1,0.010885624,2015-16,South Carolina,47,0.08128965,0.1423,0.137480089,0,0,1.091710932
1,0.039916663,2015-16,Tennessee,47,0.939145676,0.1375,0.135690374,0,0,1.099888405
4,0.011769504,2015-16,Vermont,47,-0.097869869,0.0619,0.110002866,0,0,-1.226512879
3,0,2015-16,Virginia,47,0.054456984,0.4178,0.376941449,0,0,0.313523595
3,0.006462196,2015-16,West Virginia,47,0.057163924,0.1627,0.155764274,0,0,1.01201988
4,0.01411354,2015-16,Wisconsin,47,-0.126683273,0.3728,0.269234919,0,0,-0.615128536
1,0.031959134,2015-16,California,48,0.733497666,0.1423,0.142789438,0,1,1.067870623
4,0.110936967,2015-16,Idaho,48,-1.717966346,0.4067,0.271253747,0,0,-0.609025564
1,0.040107838,2015-16,Nevada,48,0.154337931,0.2651,0.405568129,0,1,0.238960442
2,0.0076923,2015-16,Oregon,48,-0.478957027,0.0357,0.007083428,2,2,-2.453004515
3,0.005767039,2015-16,Washington,48,0.10391686,0.3614,0.38136202,0,2,0.301905581
4,0.02736969,2015-16,Arizona,48,-0.207001886,0.4434,0.344643906,0,1,-0.399821747
2,0,2015-16,Arkansas,48,-0.360639331,0.1286,0.107747063,0,0,-1.238598765
3,0.00226934,2015-16,Colorado,48,0.280006355,0.1681,0.211064084,0,0,0.80273457
3,0,2015-16,Iowa,48,0.176280006,0.2799,0.236921988,0,0,0.716238691
4,0.040336296,2015-16,Kansas,48,-0.600684082,0.0677,0.167188172,0,4,-0.965336403
2,0.009379078,2015-16,Louisiana,48,-0.362485664,0.0421,0.010255134,2,0,-2.316880014
3,0,2015-16,Minnesota,48,0.222202964,0.2384,0.211270168,0,0,0.80202182
2,0.00241234,2015-16,Missouri,48,-0.049720519,0.3421,0.421600319,0,0,-0.19780116
2,0,2015-16,Montana,48,-1.025308209,0.0321,0.007440663,2,0,-2.435254329
2,0,2015-16,Nebraska,48,-0.16251315,0.2602,0.320178437,0,0,-0.467199888
2,0.004906788,2015-16,New Mexico,48,-0.207001886,0.1999,0.298851426,0,0,-0.527706801
3,0,2015-16,North Dakota,48,0.100558165,0.4603,0.403379044,0,0,0.244610428
2,0,2015-16,Oklahoma,48,-0.448448938,0.1179,0.093605191,0,0,-1.318876567
4,0.018684358,2015-16,South Dakota,48,-0.098148379,0.0001,0.149356429,4,0,-1.039197575
4,0.059876415,2015-16,Texas,48,-1.107390696,0.0001,0.279146203,4,0,-0.585379745
2,0.002324484,2015-16,Utah,48,-0.176136818,0.2334,0.322092694,0,0,-0.461854885
3,0,2015-16,Wyoming,48,0.331699058,0.163,0.206657774,0,0,0.818072925
1,0.06870164,2015-16,Alabama,48,3.410840285,0.0146,0.00187562,1,0,2.89835647
3,0.002773282,2015-16,Connecticut,48,0.237202436,0.0211,0.080446849,3,3,1.402072166
3,0,2015-16,Delaware,48,0.301384409,0.0121,0.067499872,3,0,1.494673231
3,0,2015-16,District of Columbia,48,0.302843524,0.0341,0.178515406,3,0,0.921037572
3,0,2015-16,Florida,48,0.055717176,0.3303,0.460385021,0,0,0.099463784
2,0.012404361,2015-16,Georgia,48,-0.069212957,0.0724,0.043231639,0,0,-1.714356471
4,0.027977044,2015-16,Illinois,48,-0.177585837,0.3342,0.266235468,0,0,-0.624238545
1,0.015950762,2015-16,Indiana,48,0.000393872,0.4106,0.492006534,0,0,0.020037988
2,0.002127927,2015-16,Kentucky,48,-0.144488222,0.2438,0.280845554,0,0,-0.58033147
3,0,2015-16,Maine,48,0.331561972,0.0513,0.124020645,0,3,1.155119997
3,0,2015-16,Maryland,48,0.303210636,0.034,0.175582449,3,0,0.93233215
3,0.005551147,2015-16,Massachusetts,48,0.195411959,0.015,0.092185926,3,3,1.327413754
3,0.007516343,2015-16,Michigan,48,0.123956324,0.4553,0.33410623,0,0,0.42860259
1,0.0915398,2015-16,Mississippi,48,2.236970486,0.0704,0.039590189,0,0,1.75546163
3,0,2015-16,New Hampshire,48,0.312873635,0.0253,0.096708437,3,3,1.30053732
3,0,2015-16,New Jersey,48,0.282903939,0.0129,0.045989267,3,0,1.685052026
3,0.0064999,2015-16,New York,48,0.157911601,0.0193,0.05085929,3,0,1.636578458
4,0.027866362,2015-16,North Carolina,48,-0.207652872,0.1892,0.18184035,0,0,-0.90837392
3,0.002426459,2015-16,Ohio,48,0.180035111,0.1469,0.152376936,0,0,1.026292204
4,0.019243965,2015-16,Pennsylvania,48,-0.101482071,0.0018,0.026005359,4,0,-1.943045024
3,0,2015-16,Rhode Island,48,0.269655264,0.0606,0.129574698,0,3,1.128403865
1,0.015637174,2015-16,South Carolina,48,0.002568602,0.3423,0.453219457,0,0,0.117531461
1,0.044696028,2015-16,Tennessee,48,0.916391586,0.068,0.040175797,0,0,1.748649676
3,0,2015-16,Vermont,48,0.3127703,0.028,0.097335784,3,3,1.296882647
3,0,2015-16,Virginia,48,0.191244239,0.1511,0.15288568,0,0,1.024135327
3,0,2015-16,West Virginia,48,0.204202994,0.118,0.128439987,0,0,1.133796368
3,0.004309704,2015-16,Wisconsin,48,0.207432385,0.2038,0.188096023,0,0,0.88493434
4,0.018846191,2015-16,California,49,-0.260215327,0.3981,0.251042303,0,1,-0.671213381
4,0.035648316,2015-16,Idaho,49,-0.151467784,0.3664,0.449593601,0,0,-0.12668818
2,0,2015-16,Nevada,49,-0.202351636,0.2834,0.344756212,0,2,-0.399516833
1,0.019454971,2015-16,Oregon,49,0.165003222,0.2335,0.280261613,0,0,0.582064514
2,0.004180646,2015-16,Washington,49,-0.185669449,0.1644,0.33926611,0,0,-0.414466878
4,0.064374236,2015-16,Arizona,49,-0.910297257,0.4605,0.388844043,0,0,-0.282333127
2,0,2015-16,Arkansas,49,-0.087272601,0.3686,0.407925136,0,0,-0.232885559
3,0.009221905,2015-16,Colorado,49,0.039623211,0.4963,0.362905765,0,0,0.350702527
3,0,2015-16,Iowa,49,0.113630605,0.3987,0.335622404,0,0,0.424440201
4,0.046729125,2015-16,Kansas,49,-1.105020045,0.1235,0.170794153,0,4,-0.951031656
2,0.01017085,2015-16,Louisiana,49,-0.05528537,0.2185,0.241770247,0,0,-0.700619518
4,0.012243332,2015-16,Minnesota,49,-0.004633168,0.0768,0.1210971,0,0,-1.16951997
2,0.007719294,2015-16,Missouri,49,-0.046286931,0.3134,0.350385991,0,0,-0.384278581
2,0,2015-16,Montana,49,-0.23390686,0.2583,0.319401217,0,0,-0.469373854
2,0,2015-16,Nebraska,49,-0.166164387,0.2962,0.340178665,0,0,-0.411975569
2,0.00663632,2015-16,New Mexico,49,-0.910297257,0.0445,0.0017344,2,0,-2.922817249
3,0,2015-16,North Dakota,49,0.261675644,0.3769,0.284330168,0,0,0.570025599
2,0,2015-16,Oklahoma,49,-1.005582654,0.0189,0.004884091,2,0,-2.583929268
3,0,2015-16,South Dakota,49,0.341913702,0.1774,0.18482311,0,0,0.897136244
4,0.069234704,2015-16,Texas,49,-2.203583229,0.0001,0.242529512,4,0,-0.698188969
4,0.01558766,2015-16,Utah,49,-0.088773885,0.3272,0.258493589,0,0,-0.647996557
3,0,2015-16,Wyoming,49,0.287937037,0.3325,0.262938668,0,0,0.634311832
1,0.039788064,2015-16,Alabama,49,1.988845396,0.0273,0.009571087,1,0,2.342750595
3,0.01008388,2015-16,Connecticut,49,0.054535427,0.0405,0.085101189,3,0,1.37155382
3,0,2015-16,Delaware,49,0.373981585,0.0088,0.051004375,3,0,1.635192259
3,0,2015-16,District of Columbia,49,0.382547815,0.0269,0.153123721,3,0,1.023127761
2,0,2015-16,Florida,49,-0.044599759,0.2727,0.483437771,0,0,-0.041527284
1,0.013255614,2015-16,Georgia,49,0.049124708,0.0619,0.043037228,0,0,1.716478735
4,0.018153324,2015-16,Illinois,49,-0.181244042,0.1233,0.150000024,0,0,-1.036433285
2,0,2015-16,Indiana,49,-0.122445075,0.3212,0.357750395,0,0,-0.364478414
2,0.003966311,2015-16,Kentucky,49,-0.251520816,0.1281,0.11287761,0,0,-1.211365853
3,0,2015-16,Maine,49,0.32807164,0.1488,0.16246566,0,0,0.984374685
3,0,2015-16,Maryland,49,0.384217631,0.0266,0.145821353,3,0,1.054524815
3,0.008030999,2015-16,Massachusetts,49,0.106521559,0.0745,0.119507079,0,0,1.177454476
4,0.012210389,2015-16,Michigan,49,-0.001922265,0.4431,0.373228591,0,0,-0.323314358
1,0.034691888,2015-16,Mississippi,49,0.988846783,0.0703,0.048497414,0,0,1.6596006
3,0,2015-16,New Hampshire,49,0.239420305,0.1801,0.182962514,0,0,0.904132726
3,0,2015-16,New Jersey,49,0.322178764,0.0193,0.045652902,3,3,1.688549457
4,0.01271214,2015-16,New York,49,-0.016227824,0.0333,0.055061674,4,4,-1.597638975
4,0.028898044,2015-16,North Carolina,49,-0.481888017,0.0775,0.113283027,0,0,-1.209251976
3,0.003346772,2015-16,Ohio,49,0.280584643,0.0169,0.057204501,3,0,1.578682059
3,0.006635508,2015-16,Pennsylvania,49,0.158765168,0.0114,0.030286913,3,0,1.876593526
3,0,2015-16,Rhode Island,49,0.213625163,0.2136,0.211594031,0,0,0.800902555
2,0.00463491,2015-16,South Carolina,49,-0.117285044,0.2735,0.325407289,0,0,-0.452630854
1,0.060073104,2015-16,Tennessee,49,0.709173895,0.2007,0.226676699,0,0,0.749836143
3,0.00671477,2015-16,Vermont,49,0.141555295,0.0919,0.131159447,0,0,1.120927102
3,0,2015-16,Virginia,49,0.24518303,0.1164,0.122481587,0,0,1.162670601
3,0.002943011,2015-16,West Virginia,49,0.229160082,0.0501,0.075763931,0,0,1.434155608
3,0.006675085,2015-16,Wisconsin,49,0.063066726,0.4759,0.35540456,0,0,0.370769635
4,0.040582179,2015-16,California,50,-0.628417023,0.0001,0.257277916,4,1,-0.651760276
2,0,2015-16,Idaho,50,-0.405795903,0.1847,0.190865239,0,0,-0.874712277
2,0,2015-16,Nevada,50,-0.803915514,0.0798,0.04687601,0,2,-1.675929413
4,0.062079038,2015-16,Oregon,50,-0.872992471,0.3379,0.254787724,0,0,-0.659498907
2,0.008687948,2015-16,Washington,50,-0.579308639,0.0627,0.035727526,0,0,-1.802574583
4,0.083204685,2015-16,Arizona,50,-0.429553655,0.312,0.451673914,0,0,-0.121433317
1,0.030101969,2015-16,Arkansas,50,0.213185731,0.1958,0.198231208,0,0,0.847956108
2,0.001118011,2015-16,Colorado,50,-0.262065606,0.2545,0.277308914,0,0,-0.590854629
3,0.008411303,2015-16,Iowa,50,0.027992239,0.4688,0.416769145,0,0,0.210165775
4,0.03426333,2015-16,Kansas,50,-0.215109664,0.3984,0.298466976,0,0,-0.528814768
2,0.010381783,2015-16,Louisiana,50,-0.323559914,0.0739,0.040845937,0,0,-1.740952673
3,0.014820192,2015-16,Minnesota,50,0.043260309,0.121,0.13014995,0,3,1.125682582
1,0.017889678,2015-16,Missouri,50,0.017694537,0.1955,0.199993026,0,0,0.841646145
3,0,2015-16,Montana,50,0.44540814,0.1341,0.161435332,0,0,0.988575938
3,0,2015-16,Nebraska,50,0.067805593,0.4946,0.418072525,0,0,0.206826896
2,0.012715796,2015-16,New Mexico,50,-0.429553655,0.023,0.004501359,2,0,-2.61195093
3,0,2015-16,North Dakota,50,0.275190698,0.4046,0.273858098,0,0,0.601185867
2,0.010942256,2015-16,Oklahoma,50,-0.221133018,0.0763,0.051019243,0,0,-1.63505038
3,0,2015-16,South Dakota,50,0.341826762,0.1944,0.176071098,0,0,0.930442164
4,0.062137866,2015-16,Texas,50,-0.419516775,0.3337,0.419783283,0,0,-0.202447924
4,0.054987216,2015-16,Utah,50,-0.979654518,0.1483,0.184942826,0,4,-0.896687576
3,0,2015-16,Wyoming,50,0.430544396,0.1535,0.173328278,0,0,0.941094262
1,0.1130076,2015-16,Alabama,50,3.715554197,0.0328,0.0147481,1,0,2.17679053
3,0.011275854,2015-16,Connecticut,50,0.133556659,0.0023,0.044309208,3,3,1.702731029
3,0,2015-16,Delaware,50,0.383416881,0.0051,0.042759956,3,0,1.719518998
3,0,2015-16,District of Columbia,50,0.365853992,0.0323,0.157512977,3,0,1.004731921
2,0,2015-16,Florida,50,-0.377758276,0.2323,0.294104666,0,0,-0.541432759
1,0.031109242,2015-16,Georgia,50,0.504328255,0.0435,0.02168407,1,0,2.020147022
4,0.034892403,2015-16,Illinois,50,-0.266782475,0.2888,0.23362199,0,4,-0.726970577
2,0,2015-16,Indiana,50,-0.00373049,0.4405,0.495145994,0,3,0.012167488
3,0.006436112,2015-16,Kentucky,50,0.025661684,0.491,0.439739317,0,0,0.151630172
3,0,2015-16,Maine,50,0.432864601,0.0235,0.089804968,3,3,1.341957008
3,0,2015-16,Maryland,50,0.368620764,0.0315,0.154319529,3,0,1.018081852
3,0.002296652,2015-16,Massachusetts,50,0.311873782,0.0192,0.079672215,3,3,1.407279823
3,0.006608347,2015-16,Michigan,50,0.203013386,0.46,0.306126971,0,3,0.506858733
1,0.060754808,2015-16,Mississippi,50,2.300062451,0.0135,0.002645005,1,0,2.788822244
3,0,2015-16,New Hampshire,50,0.38107141,0.0212,0.075547799,3,3,1.435672348
3,0,2015-16,New Jersey,50,0.371075583,0.0033,0.023356082,3,3,1.988900699
3,0.007781682,2015-16,New York,50,0.203399597,0.0046,0.023222573,3,3,1.991325207
4,0.046599723,2015-16,North Carolina,50,-0.561123439,0.1198,0.133761718,0,0,-1.108783859
3,0.00527606,2015-16,Ohio,50,0.239436008,0.0437,0.07145334,3,3,1.465052191
3,0.007763315,2015-16,Pennsylvania,50,0.199402213,0.005,0.021137708,3,0,2.030798727
3,0,2015-16,Rhode Island,50,0.332092453,0.0451,0.105478947,3,3,1.250935819
2,0,2015-16,South Carolina,50,-0.374567615,0.1597,0.171684205,0,0,-0.947530721
1,0.02611224,2015-16,Tennessee,50,0.323753516,0.0476,0.024208979,1,0,1.973681602
3,0,2015-16,Vermont,50,0.378014257,0.0242,0.078830033,3,3,1.412985235
3,0,2015-16,Virginia,50,0.205168367,0.1656,0.160378371,0,0,0.992903997
3,0.008374836,2015-16,West Virginia,50,0.136929645,0.0786,0.09540517,0,0,1.308185675
3,0.00420186,2015-16,Wisconsin,50,0.137671944,0.3814,0.307148756,0,3,0.50394858
4,0.10487988,2015-16,California,51,-2.397786871,0.0001,0.207988186,4,0,-0.813421614
3,0,2015-16,Idaho,51,0.254962782,0.4078,0.314562693,0,0,0.482958241
2,0,2015-16,Nevada,51,-2.026260779,0.0038,0.000117292,2,2,-3.678528755
4,0.024711377,2015-16,Oregon,51,-0.074984085,0.1297,0.169234402,0,0,-0.957195072
2,0.006129323,2015-16,Washington,51,-0.063137362,0.2946,0.463318452,0,0,-0.092076947
1,0.039501184,2015-16,Arizona,51,0.748542854,0.1262,0.122817833,0,0,1.161015326
4,0.032192016,2015-16,Arkansas,51,-0.030177825,0.4878,0.436196251,0,1,-0.160620255
2,0.018729243,2015-16,Colorado,51,-0.065035464,0.1873,0.190512556,0,0,-0.876009053
2,0.007538879,2015-16,Iowa,51,-0.023614582,0.4242,0.468835771,0,0,-0.078196756
3,0.012262705,2015-16,Kansas,51,0.131306066,0.2886,0.246366439,0,0,0.685968649
1,0.032511048,2015-16,Louisiana,51,0.082687259,0.2871,0.371983612,0,1,0.326604255
4,0.047793144,2015-16,Minnesota,51,-0.530205853,0.1002,0.134588085,0,0,-1.104961735
2,0.004686066,2015-16,Missouri,51,-0.123739512,0.3223,0.356564303,0,0,-0.367657537
3,0,2015-16,Montana,51,0.62389249,0.0703,0.122776318,0,0,1.161219524
3,0.0102116,2015-16,Nebraska,51,0.157817208,0.2996,0.248667008,0,0,0.678690455
1,0.053180347,2015-16,New Mexico,51,0.748542854,0.1769,0.250800221,0,1,0.671973695
2,0,2015-16,North Dakota,51,-0.185847555,0.2865,0.383939357,0,0,-0.295150761
2,0.016633056,2015-16,Oklahoma,51,-0.161075105,0.0916,0.061840879,0,2,-1.539502134
3,0.013005278,2015-16,South Dakota,51,0.060042155,0.4587,0.368612457,0,0,0.335530535
4,0.109738558,2015-16,Texas,51,-0.588505514,0.4439,0.445236261,0,0,-0.137706324
4,0.07687251,2015-16,Utah,51,-0.976770604,0.2987,0.256024374,0,4,-0.65565093
3,0,2015-16,Wyoming,51,0.352773236,0.3151,0.254119251,0,0,0.661583006
1,0.038444211,2015-16,Alabama,51,0.031704245,0.3735,0.457161546,0,0,0.107587274
4,0.029206556,2015-16,Connecticut,51,-0.166614552,0.0069,0.044424351,4,0,-1.701502318
3,0,2015-16,Delaware,51,0.289738457,0.1143,0.133912958,0,0,1.10808313
3,0,2015-16,District of Columbia,51,0.323708916,0.1949,0.221261135,0,0,0.767940944
2,0,2015-16,Florida,51,-0.096932136,0.2928,0.457071136,0,0,-0.107815217
1,0.0250192,2015-16,Georgia,51,0.00107293,0.4336,0.497383717,0,0,0.006558097
4,0.04765338,2015-16,Illinois,51,-0.639225036,0.0293,0.091884853,4,0,-1.32923726
3,0,2015-16,Indiana,51,0.024456905,0.473,0.458657169,0,0,0.103817299
3,0.002493017,2015-16,Kentucky,51,0.112870046,0.4012,0.342997154,0,0,0.404297033
3,0.01804342,2015-16,Maine,51,0.077743831,0.0808,0.119582761,0,0,1.177075128
3,0,2015-16,Maryland,51,0.347194814,0.1599,0.202701552,0,0,0.832010348
3,0.013007016,2015-16,Massachusetts,51,0.14404375,0.086,0.118171453,0,0,1.184177251
